Season_Year,GameKey,PlayID,GSISID,Role
2016,230,1748,30699,PDR1
2016,230,1535,30699,PDR1
2016,25,2791,30699,VLo
2016,25,2550,30699,VLo
2016,25,3070,30699,VLo
2016,25,3836,30699,VLo
2016,39,2994,30699,GL
2016,39,3264,30699,GL
2016,39,2747,30699,VL
2016,39,4065,30699,VLo
2016,39,3470,30699,VLo
2016,39,3083,30699,VLo
2017,429,819,30699,VL
2017,429,1651,30699,VL
2016,2,1864,30699,VL
2016,2,2342,30699,VL
2016,230,1305,30699,PDR1
2017,580,2804,30699,VLi
2017,580,2030,30699,PDL2
2017,580,2364,30699,VRi
2017,580,937,30699,PDL2
2017,367,211,30699,VLo
2017,599,2560,30699,PLL
2017,599,3499,30699,VLi
2017,599,1242,30699,PDL3
2017,599,124,30699,PDL2
2017,360,1852,30699,VL
2017,360,1651,30699,VL
2017,360,2463,30699,VL
2017,360,3826,30699,VL
2017,360,3223,30699,VLo
2017,360,2642,30699,VL
2017,367,2767,30699,VLo
2017,367,3608,30699,VLo
2017,384,183,30699,VLo
2017,384,2989,30699,VLo
2017,384,1927,30699,PPR
2017,384,2325,30699,PPR
2017,384,1415,30699,PPR
2017,384,1017,30699,PPR
2017,384,701,30699,PPR
2017,384,291,30699,PPR
2017,384,3020,30699,VLo
2017,384,3435,30699,VLo
2017,401,607,30699,VLo
2017,401,1855,30699,VL
2017,401,1074,30699,VLo
2016,64,754,30699,VRo
2016,64,2633,30699,GR
2016,271,714,30699,PLL
2016,271,1777,30699,PLL
2016,271,3591,30699,VL
2016,271,4219,30699,GL
2016,64,3594,30699,VR
2016,64,3144,30699,VR
2016,292,603,30699,PDL1
2016,292,951,30699,PLL
2017,514,1768,30699,GR
2017,514,1099,30699,GR
2017,514,375,30699,GR
2017,514,155,30699,GR
2017,514,1256,30699,VRo
2017,514,244,30699,VRo
2017,514,2846,30699,GR
2017,514,2339,30699,GR
2017,514,1665,30699,VR
2017,514,2946,30699,VR
2017,514,3523,30699,VRo
2017,514,2759,30699,VR
2017,514,2432,30699,VR
2016,332,1010,30699,VLi
2016,332,2260,30699,PDL1
2017,347,2149,30699,VLo
2016,332,125,30699,VLi
2017,347,2556,30699,VLo
2016,326,2258,30699,PLL
2016,326,2827,30699,PLL
2016,326,1388,30699,PDL1
2016,306,2772,30699,PLL
2016,306,2338,30699,PLL
2016,306,1281,30699,PLL
2016,306,116,30699,PLL
2016,330,1432,30699,PDR1
2016,330,2132,30699,PLR
2017,347,1241,30699,VLo
2017,347,1748,30699,VLo
2016,165,188,30700,PRG
2016,165,2300,30700,PRG
2016,165,1580,30700,PRG
2016,165,3481,30700,PRG
2016,165,3297,30700,PRG
2016,165,3008,30700,PRG
2016,165,3209,30700,PLR2
2016,150,819,30700,PRG
2016,150,1034,30700,PRG
2016,150,1292,30700,PRG
2016,150,1531,30700,PRG
2016,150,2111,30700,PRG
2016,150,2992,30700,PRG
2016,130,3349,30700,PRG
2016,130,2639,30700,PRG
2016,130,3103,30700,PRG
2016,130,3564,30700,PRG
2016,130,514,30700,PRG
2016,130,1877,30700,PRG
2016,130,2452,30700,PRG
2016,130,1303,30700,PRG
2016,130,370,30700,PLR2
2016,130,1147,30700,PDR3
2016,130,3261,30700,PLL2
2016,216,2744,30700,PRG
2016,216,2265,30700,PRG
2016,216,1275,30700,PRG
2016,216,1061,30700,PRG
2016,216,254,30700,PRG
2016,216,846,30700,PLR2
2016,199,544,30700,PRG
2016,199,1559,30700,PRG
2016,199,216,30700,PRG
2016,199,3687,30700,PRG
2016,187,303,30700,PRG
2016,187,4355,30700,PRG
2016,187,3246,30700,PRG
2016,187,2865,30700,PRG
2016,187,3845,30700,PRG
2016,187,1658,30700,PRG
2016,187,1882,30700,PRG
2016,187,2681,30700,PRG
2016,187,1085,30700,PRG
2016,187,1550,30700,PRG
2016,187,1523,30700,PRG
2016,245,3518,30700,PRG
2016,245,2751,30700,PRG
2016,245,2552,30700,PDR3
2016,245,2347,30700,PRG
2016,231,2395,30700,PLL2
2016,231,1258,30700,PRG
2016,231,2577,30700,PRG
2016,231,1499,30700,PRG
2016,231,3466,30700,PRG
2016,231,4394,30700,PRG
2016,231,3890,30700,PRG
2016,117,2605,30700,PRG
2016,117,1891,30700,PRG
2016,117,3751,30700,PRG
2016,117,768,30700,PLR2
2016,117,301,30700,PRG
2016,117,539,30700,PRG
2016,117,1544,30700,PRG
2016,117,852,30700,PRG
2016,103,548,30700,PRG
2016,103,1573,30700,PRG
2016,103,2831,30700,PRG
2016,103,3190,30700,PRG
2016,103,265,30700,PRG
2016,103,287,30700,PRG
2016,103,232,30700,PRG
2016,68,543,30700,PDR4
2016,68,285,30700,PLL
2016,68,570,30700,PLR
2016,68,198,30700,PRG
2016,68,2745,30700,PRG
2016,68,2204,30700,PRG
2016,68,2337,30700,PDR4
2016,68,986,30700,PDL3
2016,68,2872,30700,PDR3
2016,68,2654,30700,PLL2
2016,68,3367,30700,PDR3
2016,84,1272,30700,PDR3
2016,84,1645,30700,PDR3
2016,84,2471,30700,PLR
2016,84,2846,30700,PDL3
2016,84,3608,30700,PDR3
2016,84,486,30700,PRG
2016,84,3083,30700,PRG
2016,84,1482,30700,PRG
2016,303,144,30700,PRG
2016,303,1353,30700,PRG
2016,303,3066,30700,PRG
2016,276,2577,30700,PRG
2016,276,2257,30700,PRG
2016,276,3842,30700,PRG
2016,276,499,30700,PRG
2016,273,1384,30700,PRG
2016,273,2165,30700,PRG
2016,273,3593,30700,PRG
2016,273,2970,30700,PRG
2016,273,2639,30700,PRG
2016,273,268,30700,PRG
2016,273,1357,30700,PRG
2016,40,477,30700,PDR3
2016,38,2700,30703,VLo
2016,38,3485,30703,VLo
2016,38,4190,30703,VLo
2016,38,3818,30703,VLo
2016,38,3371,30703,GL
2016,38,3731,30703,GL
2016,8,2088,30703,GL
2016,8,1739,30703,GL
2016,8,1432,30703,GL
2016,8,3858,30703,VR
2016,8,3120,30703,VL
2016,8,2678,30703,VLo
2017,346,3849,30703,VR
2017,346,3883,30703,VR
2017,346,3067,30703,VR
2017,346,3643,30703,VR
2017,354,456,30703,VR
2017,354,808,30703,VR
2017,354,3163,30703,VRo
2017,354,2377,30703,VR
2017,354,2350,30703,VR
2017,354,2323,30703,VR
2017,354,2057,30703,VR
2017,354,1274,30703,VRo
2017,369,1812,30703,GR
2017,369,2112,30703,GR
2017,369,2340,30703,GR
2017,369,2209,30703,VR
2017,369,2428,30703,VRo
2017,369,3487,30703,VR
2017,369,3237,30703,VRo
2016,60,2272,30703,VRo
2016,60,3607,30703,VRo
2016,60,1573,30703,VR
2016,60,1232,30703,VRo
2016,60,1026,30703,VR
2017,334,2371,30703,VRo
2017,334,2398,30703,VRo
2017,334,1376,30703,VRo
2017,334,988,30703,VR
2017,334,3045,30703,VRo
2017,334,3712,30703,VR
2017,346,921,30703,VRo
2017,346,463,30703,VR
2017,346,698,30703,VRo
2017,346,125,30703,VRo
2017,346,1856,30703,VR
2017,346,2737,30703,VR
2017,370,2820,30705,PRW
2017,370,4125,30705,PRW
2017,370,3888,30705,PRW
2017,370,3777,30705,PRW
2017,370,2496,30705,PDR1
2017,370,3644,30705,PDR1
2017,388,226,30705,PDR1
2017,388,411,30705,PDR1
2017,388,1106,30705,PDR1
2017,388,1794,30705,PDR1
2017,388,1354,30705,PDR1
2017,388,3486,30705,PPR
2017,388,1199,30705,PPR
2017,388,2161,30705,PPR
2017,361,220,30705,PRW
2017,361,679,30705,PRW
2017,361,2865,30705,PDR1
2017,361,556,30705,PDR1
2017,361,3198,30705,PDR1
2017,361,3454,30705,PDR1
2017,361,3151,30705,PDR1
2016,5,933,30705,PRG
2016,5,1440,30705,PRG
2016,5,2046,30705,PDL3
2016,5,4095,30705,PDL3
2016,5,3521,30705,PDL3
2016,5,3129,30705,PLM
2016,5,2564,30705,PLR
2016,182,660,30705,PDR2
2016,182,1452,30705,PDR2
2016,182,894,30705,PDR2
2016,182,1689,30705,PDR2
2016,182,567,30705,PLW
2016,197,4274,30705,PDL3
2016,197,1304,30705,PDL2
2016,249,3555,30705,PRW
2016,249,4007,30705,PRW
2016,249,3801,30705,PRW
2016,249,3249,30705,PRW
2016,249,240,30705,PDL2
2016,249,423,30705,PRW
2016,249,509,30705,PDL1
2016,249,626,30705,PRW
2016,249,954,30705,PRW
2016,249,2133,30705,PDL2
2016,249,2225,30705,PRW
2016,249,1874,30705,PDL2
2016,249,1589,30705,PRW
2016,249,2651,30705,PRW
2016,239,752,30705,PRW
2016,239,338,30705,PRW
2016,239,1320,30705,PRW
2016,239,1291,30705,PRW
2016,32,4616,30705,PDL2
2016,32,2841,30705,PDL1
2016,249,124,30705,PRW
2016,32,3906,30705,PRG
2016,32,2942,30705,PRG
2016,32,2732,30705,PRG
2016,32,2623,30705,PDR1
2016,239,2111,30705,PRW
2016,239,3044,30705,PRW
2016,32,2542,30705,PRG
2017,339,3880,30705,PDR1
2017,339,1845,30705,PDR1
2017,339,803,30705,PRW
2017,339,1429,30705,PRW
2017,339,1662,30705,PRW
2016,318,1235,30705,PRW
2016,318,585,30705,PRW
2016,318,2717,30705,PRW
2016,318,3063,30705,PRW
2016,318,3411,30705,PRW
2016,318,3726,30705,PPL
2016,286,340,30705,PRW
2016,43,121,30705,PDR3
2016,43,2418,30705,PDR2
2016,43,1307,30705,PDR2
2016,43,3055,30705,PDR2
2016,43,2319,30705,PRG
2016,43,2963,30705,PRG
2016,268,2702,30705,PRW
2016,268,1260,30705,PRW
2016,268,2479,30705,PRW
2016,268,680,30705,PRW
2016,268,897,30705,PRW
2016,268,3738,30705,PDR2
2016,268,120,30705,PRW
2016,268,3316,30705,PDL1
2016,268,3015,30705,PDL1
2016,43,3144,30705,PRG
2016,304,750,30705,PRW
2016,304,507,30705,PRW
2016,304,1210,30705,PRW
2016,304,190,30705,PRW
2016,304,2072,30705,PDR2
2016,304,1943,30705,PRW
2016,304,1853,30705,PDR2
2016,304,3175,30705,PRW
2016,304,2761,30705,PRW
2016,304,2534,30705,PDR2
2016,286,3132,30705,PRW
2016,286,3314,30705,PRW
2016,286,1649,30705,PRW
2016,286,2097,30705,PRW
2016,286,2323,30705,PRW
2016,286,2783,30705,PRW
2016,28,4168,30707,PRT
2016,28,3984,30707,PRT
2016,28,3267,30707,PRT
2016,28,3023,30707,PRT
2016,28,2806,30707,PRT
2016,28,1355,30707,PRT
2016,38,3818,30707,PDL3
2016,38,4190,30707,PDL3
2016,38,3485,30707,PDL3
2016,38,2700,30707,PDL3
2016,38,3371,30707,PRT
2016,38,3731,30707,PRT
2016,8,2914,30707,PRT
2016,8,3665,30707,PRT
2016,60,2183,30707,PRT
2016,60,2605,30707,PRT
2016,45,3482,30709,GL
2017,458,1692,30710,PDL1
2017,458,2600,30710,PDL3
2017,458,581,30710,PDL1
2017,458,1064,30710,PDL3
2017,458,2268,30710,PRG
2017,458,1869,30710,PRG
2016,224,1882,30710,PRG
2016,224,1641,30710,PRG
2016,224,2920,30710,PRG
2016,224,2402,30710,PRG
2016,224,3170,30710,PRG
2016,224,582,30710,PRG
2016,224,4185,30710,PLL
2016,224,355,30710,PRG
2016,16,2348,30710,PRG
2016,16,353,30710,PRG
2016,224,670,30710,PLM
2016,16,860,30710,PRG
2016,224,2576,30710,PDR3
2016,224,3018,30710,PDR2
2016,224,2080,30710,PDL2
2016,16,1170,30710,PRG
2016,16,1405,30710,PRG
2016,16,1676,30710,PRG
2016,16,2032,30710,PRG
2016,224,144,30710,PDR3
2017,665,1094,30710,PRG
2016,16,254,30710,PDR3
2017,441,2176,30710,PDR3
2017,664,368,30710,PRG
2017,664,3168,30710,PRG
2017,664,1206,30710,PRG
2017,664,636,30710,PDL1
2017,664,1854,30710,PDL2
2017,664,1046,30710,PDL2
2017,441,3579,30710,PRG
2017,441,563,30710,PDR3
2017,441,148,30710,PRG
2017,441,471,30710,PRG
2017,441,3056,30710,PRG
2017,659,2395,30710,PRG
2017,659,1806,30710,PRG
2017,659,595,30710,PRG
2017,659,763,30710,PDR4
2017,659,1348,30710,PDR3
2017,659,3067,30710,PDR4
2017,659,1972,30710,PDR4
2017,659,2310,30710,PDL3
2016,204,1128,30710,PRG
2016,204,3740,30710,PRG
2016,204,3657,30710,PDR1
2016,204,193,30710,PDR1
2016,204,650,30710,PDR1
2016,204,3085,30710,PDR1
2016,184,2248,30710,PRG
2016,184,1276,30710,PRG
2016,184,4236,30710,PRG
2016,184,4501,30710,PRG
2016,184,3778,30710,PRG
2017,408,3482,30710,PRG
2017,408,1522,30710,PRG
2017,408,3076,30710,PRG
2017,408,805,30710,PRG
2017,408,3585,30710,PDL2
2017,408,717,30710,PDL2
2017,408,200,30710,PDL2
2017,420,3409,30710,PRG
2017,420,2087,30710,PRG
2017,420,2253,30710,PDR4
2017,420,3070,30710,PDR4
2017,420,1479,30710,PRG
2017,420,1050,30710,PRG
2017,420,1306,30710,PDR3
2017,420,1616,30710,PDR3
2016,192,1030,30710,PDR1
2016,192,793,30710,PDR1
2016,192,1670,30710,PDR1
2016,192,123,30710,PDR1
2016,192,3630,30710,PRG
2016,192,2801,30710,PRG
2016,192,3024,30710,PDR1
2016,192,1858,30710,PDR1
2016,192,3716,30710,PDR1
2016,192,1517,30710,PRG
2017,647,2372,30710,PDL2
2017,647,1944,30710,PDL2
2017,647,2197,30710,PDL2
2017,647,1380,30710,PDL3
2017,647,896,30710,PRG
2017,647,464,30710,PRG
2017,647,1290,30710,PRG
2017,647,3151,30710,PRG
2017,647,2663,30710,PRG
2017,647,2278,30710,PRG
2017,647,1472,30710,PRG
2017,647,548,30710,PDL2
2017,638,124,30710,PRG
2017,638,908,30710,PRG
2017,638,3715,30710,PRG
2017,638,3510,30710,PRG
2017,638,3021,30710,PRG
2017,638,2308,30710,PRG
2017,638,1164,30710,PRG
2017,638,2479,30710,PRG
2017,638,713,30710,PDR2
2017,638,2394,30710,PDR2
2017,638,1505,30710,PDL3
2017,638,3595,30710,PDR2
2017,638,2934,30710,PDR1
2016,132,3439,30710,PDL2
2016,132,3024,30710,PDL3
2016,132,2688,30710,PDL2
2016,132,481,30710,PRG
2016,132,2803,30710,PRG
2017,359,494,30710,PRG
2017,359,118,30710,PRG
2017,359,1941,30710,PRG
2017,359,403,30710,PDR3
2017,359,709,30710,PDR3
2017,359,1850,30710,PDR3
2017,359,2046,30710,PDR3
2017,589,615,30710,PDL1
2017,589,1583,30710,PDL2
2017,589,4068,30710,PDL1
2017,589,3015,30710,PDL2
2017,589,3780,30710,PDL2
2017,589,1865,30710,PRG
2017,589,518,30710,PRG
2017,589,717,30710,PRG
2016,152,3905,30710,PRG
2016,152,1065,30710,PRG
2016,152,2653,30710,PRG
2016,152,787,30710,PRG
2016,152,496,30710,PRG
2016,152,209,30710,PRG
2016,152,3647,30710,PDR3
2016,152,2817,30710,PDR3
2016,152,632,30710,PLR1
2016,152,410,30710,PDR3
2017,374,1532,30710,PDR3
2017,374,369,30710,PDR4
2017,374,533,30710,PRG
2017,374,1420,30710,PRG
2017,374,2327,30710,PRG
2017,374,2069,30710,PDR4
2016,166,233,30710,PDL2
2016,166,3238,30710,PRG
2016,166,1776,30710,PRG
2016,166,1230,30710,PRG
2016,166,141,30710,PRG
2016,166,919,30710,PDL2
2016,166,2465,30710,PDL2
2016,166,1686,30710,PDL2
2017,603,4580,30710,PRG
2017,603,1710,30710,PRG
2017,603,1969,30710,PRG
2017,603,2776,30710,PRG
2016,184,2828,30710,PLR
2016,184,4330,30710,PDR2
2016,184,2358,30710,PDR2
2016,184,1388,30710,PDR3
2016,184,210,30710,PDR3
2016,184,800,30710,PRG
2016,184,337,30710,PRG
2017,616,1119,30710,PRG
2017,616,4568,30710,PRG
2017,616,1337,30710,PRG
2017,616,3374,30710,PRG
2016,247,3242,30710,PDR3
2016,247,1624,30710,PRG
2016,247,601,30710,PRG
2016,247,129,30710,PRG
2017,477,946,30710,PRG
2017,477,2821,30710,PDL3
2017,477,910,30710,PRG
2017,477,234,30710,PDL3
2017,477,1070,30710,PDL4
2017,477,3770,30710,PRG
2017,477,4165,30710,PRG
2017,477,1181,30710,PRG
2017,477,1464,30710,PRG
2017,477,2910,30710,PRG
2017,470,1346,30710,PRG
2017,470,2438,30710,PDL1
2017,470,2688,30710,PDL3
2017,470,2794,30710,PRG
2017,470,1559,30710,PRG
2016,242,976,30710,PRG
2016,242,3080,30710,PRG
2016,242,1338,30710,PDR3
2017,470,746,30710,PDL3
2017,470,1648,30710,PDL1
2017,470,1475,30710,PDL1
2016,242,3531,30710,PDR4
2017,470,791,30710,PDL3
2017,470,136,30710,PDL1
2017,470,554,30710,PDL1
2016,31,999,30710,PDR3
2016,31,188,30710,PDR4
2016,31,290,30710,PRG
2016,31,892,30710,PRG
2016,31,1173,30710,PRG
2016,31,1702,30710,PRG
2016,46,119,30710,PDR2
2016,46,681,30710,PDR3
2016,46,713,30710,PDR3
2016,266,372,30710,PDL1
2016,266,2902,30710,PDL2
2016,266,1855,30710,PDL2
2016,266,2697,30710,PRG
2016,266,1983,30710,PRG
2016,276,2577,30710,PDR2
2017,513,485,30710,PDL1
2016,276,3842,30710,PDR2
2016,276,941,30710,PRG
2016,276,418,30710,PRG
2017,513,2267,30710,PDL2
2017,513,2440,30710,PDL3
2017,513,1444,30710,PDL3
2017,513,866,30710,PDL1
2017,513,1059,30710,PDL1
2016,276,499,30710,PDR2
2017,513,202,30710,PDL1
2017,513,2356,30710,PRG
2017,513,1339,30710,PRG
2017,513,2164,30710,PRG
2017,513,1170,30710,PRG
2017,513,968,30710,PRG
2017,513,396,30710,PRG
2017,505,1339,30710,PRG
2017,505,2657,30710,PRG
2017,505,1445,30710,PDL3
2017,505,1785,30710,PDL3
2017,505,2572,30710,PDL3
2017,505,596,30710,PRG
2017,505,509,30710,PDL3
2017,505,747,30710,PDL3
2017,505,480,30710,PDL4
2016,290,4057,30710,PRG
2016,290,3655,30710,PRG
2016,290,2177,30710,PRG
2016,290,594,30710,PRG
2016,290,1171,30710,PRG
2016,290,123,30710,PDR1
2016,290,1065,30710,PDR2
2016,290,495,30710,PDR1
2017,513,2674,30710,PDL1
2017,525,4271,30710,PDL3
2017,525,748,30710,PDL2
2017,525,1165,30710,PDL3
2017,525,2217,30710,PDL3
2017,525,2823,30710,PDL3
2017,525,3944,30710,PDL3
2017,525,1253,30710,PRG
2017,525,2911,30710,PRG
2016,313,2226,30710,PRG
2016,313,1229,30710,PRG
2016,313,1693,30710,PRG
2016,313,2902,30710,PDL1
2016,313,3708,30710,PDL2
2016,313,3264,30710,PDL2
2016,313,189,30710,PDL1
2016,313,1609,30710,PDL1
2016,313,936,30710,PRG
2016,111,3164,30710,PRG
2016,111,1852,30710,PRG
2016,111,3437,30710,PRG
2016,111,3467,30710,PRG
2016,111,3817,30710,PRG
2017,557,3496,30710,PRG
2017,557,1498,30710,PRG
2017,557,1987,30710,PRG
2017,557,1076,30710,PDR2
2017,557,1250,30710,PDR3
2017,557,3606,30710,PDR1
2017,557,1341,30710,PRG
2017,557,1160,30710,PRG
2017,557,828,30710,PRG
2017,342,158,30710,PDR3
2017,342,989,30710,PRG
2017,342,888,30710,PDR3
2017,342,1483,30710,PRG
2017,468,1445,30711,PDL2
2017,468,1143,30711,PLW
2017,468,1678,30711,PLW
2017,468,1804,30711,PDL1
2017,468,1531,30711,PLW
2017,468,118,30711,PLW
2017,468,538,30711,PDL1
2017,468,452,30711,PLW
2017,468,2734,30711,PLW
2017,468,2653,30711,PDL2
2017,468,2626,30711,PDL2
2017,468,2011,30711,PLW
2017,468,2196,30711,PDL1
2017,468,2973,30711,PLW
2017,468,2889,30711,PDL2
2017,468,3352,30711,PLW
2017,468,3890,30711,PDL3
2017,468,3661,30711,PLW
2017,468,3508,30711,PDL1
2016,21,1238,30711,PDL1
2016,21,2884,30711,PRW
2016,21,3018,30711,PDL1
2017,392,188,30711,PLW
2017,392,354,30711,PDL2
2017,620,460,30711,PLW
2017,620,3540,30711,PLW
2017,620,2782,30711,PDL2
2017,632,248,30711,PDL1
2017,632,279,30711,PDL1
2017,632,2918,30711,PDL1
2017,632,3674,30711,PDL1
2017,632,2284,30711,PDL1
2017,632,3788,30711,PLW
2017,632,2164,30711,GL
2017,632,3553,30711,PLW
2017,632,1531,30711,PLW
2017,632,4009,30711,PDL1
2017,407,1249,30711,PDL1
2017,407,2070,30711,PDL2
2017,407,2388,30711,PDL2
2017,407,3136,30711,PDL2
2017,600,116,30711,PLW
2017,600,515,30711,PLW
2017,600,867,30711,PLW
2017,600,3224,30711,PLW
2017,600,3811,30711,PLW
2017,600,1688,30711,PLW
2017,600,2431,30711,PLW
2017,600,319,30711,PDL1
2017,600,612,30711,PDL1
2017,380,741,30711,PLW
2017,380,199,30711,PLW
2017,380,1752,30711,PLW
2017,600,3965,30711,PDL1
2017,600,1814,30711,PDL1
2017,380,954,30711,PDL2
2017,380,1378,30711,PDL2
2017,600,1542,30711,PDL1
2017,600,985,30711,PDL2
2017,350,3215,30711,PDL1
2017,350,3462,30711,PDL1
2017,350,3700,30711,PDL1
2017,350,4000,30711,PDL1
2017,350,1128,30711,PLW
2017,350,829,30711,PLW
2017,350,497,30711,PLW
2017,350,3024,30711,PDL2
2017,350,1478,30711,PLW
2017,585,3268,30711,PLW
2017,585,3772,30711,PLW
2017,585,120,30711,PDL2
2017,585,733,30711,PDL2
2017,585,971,30711,PLW
2017,585,2208,30711,PLW
2017,585,3098,30711,PDL2
2017,363,653,30711,PDL2
2017,363,761,30711,PLW
2017,419,1072,30711,PLW
2017,650,3683,30711,PDL1
2017,419,3124,30711,PDL1
2017,419,125,30711,PLW
2017,650,2718,30711,PDL2
2017,650,2288,30711,PDL2
2017,419,884,30711,PLW
2017,650,3485,30711,PDL2
2017,650,2749,30711,PDL1
2017,650,2780,30711,PDL2
2017,650,1574,30711,PDL2
2017,650,1551,30711,PDL2
2017,419,2756,30711,PDL1
2017,419,2499,30711,PDL1
2017,650,756,30711,PDL2
2017,650,497,30711,PDL2
2017,650,125,30711,PDL1
2017,650,4009,30711,PLW
2017,650,3598,30711,PLW
2017,650,3362,30711,PLW
2017,650,2913,30711,PLW
2017,419,754,30711,PDL2
2017,650,2191,30711,PLW
2017,650,286,30711,PLW
2017,650,585,30711,PLW
2017,650,1727,30711,PLW
2017,650,1348,30711,PLW
2017,660,194,30711,PDL1
2017,660,510,30711,PDL1
2017,660,2687,30711,PDL1
2017,660,1591,30711,PDL1
2017,660,3942,30711,PDL1
2017,660,354,30711,PLW
2017,660,1182,30711,PLW
2017,660,1488,30711,PLW
2017,660,3803,30711,PLW
2017,660,2791,30711,PLW
2017,660,3170,30711,PLW
2017,660,2546,30711,PLW
2017,442,764,30711,PLW
2017,442,512,30711,PLW
2017,442,313,30711,PLW
2017,442,128,30711,PLW
2017,655,3230,30711,PDL2
2017,655,2743,30711,PDL2
2017,655,2707,30711,PDL2
2017,655,1413,30711,PDL2
2017,655,1170,30711,PDL3
2017,655,219,30711,PDL4
2017,655,1008,30711,PLW
2017,655,602,30711,PLW
2017,655,313,30711,PLW
2017,442,2005,30711,PLW
2017,442,4029,30711,PLW
2017,442,4525,30711,PLW
2017,442,227,30711,PDL2
2017,442,1445,30711,PDL2
2017,442,1906,30711,PDL1
2017,442,2883,30711,PDL1
2017,442,3188,30711,PDL1
2017,442,410,30711,PDL2
2017,442,865,30711,PDL2
2017,442,666,30711,PDL2
2017,453,3578,30711,PLW
2017,453,2615,30711,PDL1
2017,453,305,30711,PLW
2017,453,672,30711,PLW
2017,453,2509,30711,PLW
2017,453,2715,30711,PLW
2017,453,3683,30711,PDL2
2016,14,2838,30711,PDL1
2016,14,2450,30711,PRW
2017,564,2008,30711,PLW
2017,564,2517,30711,PLW
2017,564,2946,30711,PLW
2017,564,3484,30711,PDL2
2017,564,3514,30711,PDL1
2017,564,2815,30711,PDL2
2017,564,3081,30711,PDL1
2017,350,2126,30711,PDL1
2017,564,555,30711,PDL1
2017,564,120,30711,PDL1
2017,546,919,30711,PDL1
2017,546,1304,30711,PDL1
2017,546,1562,30711,PDL2
2017,546,1395,30711,PLW
2017,546,2191,30711,PLW
2017,546,3505,30711,PLW
2017,539,2831,30711,PDL1
2017,539,3281,30711,PDR2
2017,539,2289,30711,PDL2
2017,539,967,30711,PDR2
2017,539,2491,30711,PDL2
2017,539,123,30711,PDL2
2017,539,154,30711,PDL1
2017,539,837,30711,PLW
2017,539,3539,30711,PDL2
2017,539,2185,30711,PLW
2017,539,2701,30711,PLW
2017,539,2402,30711,PLW
2017,539,3448,30711,PLW
2017,539,3629,30711,PLW
2017,526,382,30711,PDL2
2017,526,2647,30711,PLW
2017,526,1348,30711,PLW
2017,526,2152,30711,PLW
2017,526,2354,30711,PLW
2017,526,1470,30711,PDL1
2017,526,1434,30711,PDL2
2017,526,1916,30711,PDL1
2017,526,2265,30711,PDL1
2017,526,627,30711,PLW
2017,526,2558,30711,PDL2
2017,526,2527,30711,PDL2
2016,57,2960,30711,PRW
2016,57,2568,30711,PRW
2016,57,2121,30711,PRW
2016,57,3142,30711,PRW
2016,57,3047,30711,PDL1
2016,57,3223,30711,PDL1
2017,494,910,30711,PDL1
2017,494,427,30711,PDL2
2017,494,3963,30711,PDL1
2017,494,4211,30711,PDL1
2017,494,519,30711,PLW
2017,494,4132,30711,PLW
2017,494,3809,30711,PLW
2017,494,3358,30711,PLW
2017,490,2576,30711,PDL1
2017,490,2214,30711,PDL1
2017,490,2301,30711,PLW
2017,490,1863,30711,PDL1
2016,34,3762,30711,PRW
2016,34,3368,30711,PRW
2016,34,3406,30711,PRW
2016,34,3078,30711,PRW
2016,8,854,30734,GL
2016,8,460,30734,GL
2016,8,197,30734,GL
2016,8,1089,30734,GL
2016,8,1308,30734,GL
2016,8,2088,30734,VL
2016,8,1207,30734,VL
2016,8,1739,30734,VL
2016,8,955,30734,VLo
2016,8,342,30734,VLo
2017,394,2149,30734,VL
2017,394,695,30734,VL
2017,394,1837,30734,VL
2017,394,3386,30734,GL
2016,20,2627,30734,GL
2016,20,2515,30734,VLo
2016,20,432,30734,VLo
2016,20,588,30734,VL
2016,20,2818,30734,VLi
2016,46,1768,30734,GL
2016,46,2576,30734,VL
2016,46,119,30734,GL
2016,46,681,30734,GL
2016,65,593,30734,GL
2017,342,2350,30734,VR
2017,342,3554,30734,VR
2017,342,3730,30734,VRo
2017,622,3856,30737,PDL1
2017,622,2418,30737,PDL1
2017,622,122,30737,PDL1
2017,622,3073,30737,GR
2016,181,2867,30737,PDL1
2017,625,729,30737,PDL1
2017,625,1350,30737,PDL1
2017,625,2407,30737,PDL1
2017,625,1261,30737,GR
2016,169,3138,30737,PDL1
2016,169,4211,30737,PDL1
2017,376,2743,30737,PDL1
2017,376,1621,30737,PDL1
2017,376,1921,30737,PDL1
2017,376,3105,30737,PDL1
2017,562,2820,30737,PDL3
2017,580,1101,30737,GL
2017,351,1499,30737,PDL1
2017,351,931,30737,PDL1
2017,351,607,30737,PDL1
2017,580,2030,30737,PDL1
2017,580,937,30737,PDL1
2017,580,3640,30737,GL
2017,580,2283,30737,GL
2017,580,1226,30737,GL
2017,580,2364,30737,PDL1
2017,580,2804,30737,PDL1
2017,580,760,30737,GL
2017,351,213,30737,PDL1
2017,599,4032,30737,GL
2017,599,208,30737,GL
2017,599,2052,30737,GL
2017,599,3499,30737,PDL1
2017,599,2560,30737,PDL1
2017,599,1242,30737,PDL1
2016,205,2828,30737,PDL1
2016,205,2381,30737,PDL1
2016,205,1715,30737,PDL1
2016,205,2354,30737,PDL1
2017,649,2854,30737,GR
2017,649,959,30737,GR
2017,649,1102,30737,PDL1
2017,649,1786,30737,PDL1
2017,649,2177,30737,PDL1
2017,649,3786,30737,PDL1
2017,562,1195,30737,GL
